"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1025","-1.0427404881618396E+0","-6.1144823169757614E-24","1.5569029812446300E-22","1.7643016132026137E-13","7.5468360263612561E-2","-1.2828406495809607E-22","3.0106360593430401E+0","6.2184431749867279E+0","2.7564205827918872E+1","1.6759235576634799E+0","1.215058560962404E-2"
"1024","-9.6695309434251719E-1","-4.0822167887577505E-25","5.2477189715398539E-23","8.0492605402640889E-14","-7.7781897052485074E-2","-9.8238558471007072E-23","3.0106022799733299E+0","6.2184443562472254E+0","2.7564211064037718E+1","1.6759063162462300E+0","1.215058560962404E-2"
"1023","-1.0437345867641048E+0","-2.1582449272795818E-23","-9.2800616006375433E-24","1.7572338163523187E-13","7.7441694758105112E-2","-3.8981299298267457E-23","3.0105552277990602E+0","6.2184460016516176E+0","2.7564218357545766E+1","1.6758823004243200E+0","1.215058560962404E-2"
"1022","-9.6595840593310978E-1","1.2509030766699631E-23","6.5326435235391084E-23","7.3163919586873836E-14","-7.9833131526938425E-2","-5.8588793654383367E-23","3.0105205690539001E+0","6.2184472136600402E+0","2.7564223729959519E+1","1.6758646104616799E+0","1.215058560962404E-2"
"1021","-1.0447286653355705E+0","1.7620843749040299E-23","2.5188571482391244E-23","2.0012944775339378E-13","7.9414108872618808E-2","-5.2086051754043016E-23","3.0104722890153499E+0","6.2184489019970215E+0","2.7564231213772867E+1","1.6758399683393701E+0","1.215058560962404E-2"
"1020","-9.6496372732867042E-1","5.0974924782553178E-24","2.7823589276204511E-23","1.2015968556072414E-13","-8.1885461458762951E-2","3.7744054897373789E-23","3.0104367518826800E+0","6.2184501447182816E+0","2.7564236722325994E+1","1.6758218303517001E+0","1.215058560962404E-2"
"1019","-1.0457227236854252E+0","-8.6492019232645669E-26","-5.3879471974362944E-23","1.8197150717957319E-13","8.1385604933444364E-2","3.1957847908097796E-23","3.0103872428543599E+0","6.2184518760268652E+0","2.7564244396617582E+1","1.6757965613920600E+0","1.215058560962404E-2"
"1018","-9.6396905910594344E-1","-9.0903093882557536E-24","-9.7604127176774494E-23","1.1565464857392995E-13","-8.3938889001057851E-2","1.2393438334139956E-22","3.0103508284018399E+0","6.2184531494231843E+0","2.7564250041142628E+1","1.6757779759515401E+0","1.215058560962404E-2"
"1017","-1.0467167616274495E+0","4.7152318773928168E-24","-2.2518159930982449E-23","1.9864826108425834E-13","8.3356185268953248E-2","5.7250430986313396E-23","3.0103000891740201E+0","6.2184549237452433E+0","2.7564257906098064E+1","1.6757520795672001E+0","1.215058560962404E-2"
"1016","-9.6297440184659910E-1","6.0504045439179465E-24","5.2353509689102583E-23","1.3519086591974383E-13","-8.5993416305007106E-2","-3.0576185729064687E-23","3.0102627985531099E+0","6.2184562277762989E+0","2.7564263686416290E+1","1.6757330472844001E+0","1.215058560962404E-2"
"1015","-1.0477107789800024E+0","-1.4277036205655394E-23","-3.5098514594834890E-23","2.0215181777198796E-13","8.5325852209571992E-2","1.0678138759817618E-22","3.0102108278276898E+0","6.2184580451567673E+0","2.7564271742234741E+1","1.6757065228469299E+0","1.215058560962404E-2"
"1014","-9.6197975613722453E-1","2.1746983847708118E-23","5.8877017451245070E-23","9.1255652221212294E-14","-8.8049045519889929E-2","-3.2753520620157599E-23","3.0101726622778799E+0","6.2184593797788814E+0","2.7564277658152541E+1","1.6756870443758900E+0","1.215058560962404E-2"
"1013","-1.0487047755660075E+0","1.9237460843833801E-24","-4.6713911361463245E-23","1.7780917394591808E-13","8.7294608087776698E-2","2.7883475722265252E-23","3.0101194586641200E+0","6.2184612402657304E+0","2.7564285905046660E+1","1.6756598912128799E+0","1.215058560962404E-2"
